,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000112559,0.0031442084183376097,0.4229835683064903,4.712523864103563,0.08975733184683876,0.928480055526439,
ENSG00000112561,0.015390653478464763,0.39581599528799777,1.2815085157477044,0.3088672376531625,0.7574225196304446,
ENSG00000112562,0.02813026056020038,0.4431611937735266,1.6414244706520669,0.2699857359854504,0.7871712272926469,
ENSG00000112576,0.05437043642373781,0.37533143977837263,0.6945352147633967,0.5404066371296014,0.5889166316213431,
ENSG00000112578,0.0035115430746129805,0.41848002421055513,3.3182491260986424,0.126114709386686,0.8996411240315282,
ENSG00000112584,0.22467050803491942,0.4153272092565761,0.2693584550585384,1.5419126500644469,0.12309482149387474,0.17916285612876592
ENSG00000112592,0.030015553721122308,0.39584859371518777,1.3776941543385328,0.2873269023234297,0.7738620256298365,
ENSG00000112619,0.015926526071241415,0.449262739371407,1.5254120342086839,0.2945189426176676,0.768361390845396,
ENSG00000112624,0.019605299112089285,0.38260568787039817,1.0818081331102396,0.35367240840609343,0.7235844027190839,
ENSG00000112640,0.07192989675699497,0.4472222789849536,0.5677420466391381,0.7877209053519548,0.430859974625441,
ENSG00000112651,0.001956793175137618,0.4095883085186782,4.71250488710474,0.08691520079681453,0.9307389167568618,
ENSG00000112655,0.006962715127711823,0.42025708611207335,2.273818595753067,0.18482436853010614,0.8533667938135372,
ENSG00000112658,0.010059288309712464,0.40879992906640555,1.9182302392555124,0.21311306677402062,0.8312387729390858,
ENSG00000112659,0.021377395187683355,0.44239686532307154,1.2560506986125832,0.3522125864917214,0.7246788383427181,
ENSG00000112667,0.032757589126760044,0.3888220810358431,0.9015390663523131,0.4312870019144517,0.6662597002531524,
ENSG00000112679,0.024357190954533123,0.3372441129522796,1.07555941967647,0.31355228431147314,0.7538611046282344,
ENSG00000112685,0.021191027173304428,0.3881702268871013,1.1463859697243763,0.33860343474059473,0.7349084947582996,
ENSG00000112695,0.05716255717231475,0.4367074443323945,0.6064179041117045,0.7201427289190843,0.4714371215187668,
ENSG00000112697,0.13525813389167796,0.20190778248656904,0.44570627866892454,0.4530063679819694,0.6505441560832963,
ENSG00000112699,0.07490502089617584,0.45724503324520405,0.4864448893424874,0.9399729409496893,0.3472314405930863,
ENSG00000112701,0.12037412563916994,0.3333201985366922,0.3873731467132126,0.8604628414872085,0.3895339581646188,
ENSG00000112715,0.11140479624289225,0.5416631311363513,0.4162202526317362,1.3013858112656636,0.19312642785670064,
ENSG00000112739,0.1894085957993872,0.3124980816146977,0.32363036969856734,0.9656018435654283,0.3342434524754375,0.40793949147609826
ENSG00000112742,0.0033211369120762124,0.42397170275485163,3.7213395640813713,0.11392986193656071,0.9092933932820878,
ENSG00000112759,0.023475755452342133,0.38399068677407494,1.3001473658918261,0.29534397165099774,0.7677311292796857,
ENSG00000112763,0.020527817959833973,0.42226652437875023,1.3424851476893198,0.3145409281477369,0.7531102364433828,
ENSG00000112769,0.05553540091720991,0.4181567559741739,0.9172873024753044,0.45586236160227633,0.6484889566472405,
ENSG00000112773,0.13095364521396963,0.6283886476687852,0.3912815344354538,1.60597572940781,0.10827924275140914,
ENSG00000112782,0.11352685074294483,0.5062772181557261,0.43125362250832383,1.1739662967027116,0.24040852557764858,
ENSG00000112787,0.030238468128214915,0.460873680674041,0.9347342346729725,0.4930531733817185,0.6219750164727125,
ENSG00000112796,0.0027763211038783235,0.41733502156911717,4.150645449239491,0.10054701772843165,0.919910057183698,
ENSG00000112799,0.001729151763514774,0.4229832323783207,4.712523863509689,0.08975726057401875,0.9284801121653096,
ENSG00000112812,0.010360758494399899,0.41552832576998283,1.554833125627304,0.26724946807544775,0.7892770907259594,
ENSG00000112818,0.09879604065301376,0.6535966404916834,0.5032048160474017,1.2988680148683531,0.1939892280918868,
ENSG00000112851,0.25718561284240565,0.4310382689347766,0.26569358791114045,1.6223134036600637,0.10473626018174965,0.15800341396517167
ENSG00000112852,0.0007829835006169004,0.4237821354322631,4.712523662684509,0.08992679204731119,0.928345390428279,
ENSG00000112855,0.04237955694097564,0.4176941612056688,1.1792881996692401,0.3541917584885707,0.7231951795548264,
ENSG00000112874,0.02085494734076811,0.4639617995239563,1.2354695897244143,0.3755347791502082,0.7072627858485292,
ENSG00000112877,0.00440587823527464,0.42429602575242525,2.714253002566487,0.156321472372409,0.8757796318907036,
ENSG00000112893,0.07542318434394589,0.26989461106298623,0.562669919529318,0.47966774425893816,0.6314636673158949,
ENSG00000112902,0.025933903368447458,0.47985080170501493,1.0669221316622937,0.4497524116004552,0.6528889751067815,
ENSG00000112936,0.2018737270388079,0.40178647548621244,0.7170913256688117,0.5603002868727731,0.5752746317750828,0.6248753152479113
ENSG00000112941,0.007486229286209541,0.4043740789554806,2.056493439522147,0.19663280766382712,0.8441148949937928,
ENSG00000112964,0.005322012079475054,0.4279809129720005,2.8858436621831705,0.14830356840890976,0.8821031993194755,
ENSG00000112972,0.11985026156696882,0.38613701268113587,0.49932537030792573,0.7733174311631943,0.43933454216235657,
ENSG00000112977,0.1961070081169137,0.068525107400488,0.3637458460986543,0.1883873263033849,0.8505730339755893,0.8729238582260428
ENSG00000112983,0.07116059398575512,0.3515297048870231,0.6641033990413087,0.5293297781557615,0.5965767018565626,
ENSG00000112984,0.012530945285095785,0.42853487485467356,2.175976875590899,0.19693907580626405,0.8438752143728885,
ENSG00000112992,0.08185577830081363,0.3869373400211672,0.5316096489304972,0.7278598889234146,0.46669935919693606,
ENSG00000112996,0.07757160601651089,0.44455132269170455,0.5811654411648897,0.7649307601646868,0.4443127759784984,
ENSG00000113013,0.1534930806808432,0.4100708726126455,0.38070671995221395,1.0771306392073072,0.28142190671653755,0.35689645295560896
ENSG00000113048,0.04036821702437004,0.42619102220061716,0.8305051614839112,0.5131708289917395,0.6078318294203138,
ENSG00000113068,0.01661016724740014,0.4244114707661977,1.3945716561413342,0.30433106029166657,0.7608756839958329,
ENSG00000113070,0.06746942246506613,0.5849029005344099,0.5479055724656678,1.067525007826162,0.2857348271599661,
ENSG00000113083,0.06295511253965363,0.4410939871396459,0.8814841621276165,0.5003992199644158,0.6167940024986109,
ENSG00000113088,0.004641270692737793,0.41446084928549404,2.7721019347800717,0.14951140291252524,0.8811501122747597,
ENSG00000113108,0.009589029699895717,0.41475646400852284,2.17613768311998,0.19059293317042178,0.8488445272152363,
ENSG00000113119,0.014653707196264415,0.4471787343481257,1.7919876359409144,0.24954342618180325,0.8029404538507534,
ENSG00000113140,0.07437791920686405,0.4407242756859899,0.7209756796084406,0.6112886858060812,0.5410084799316521,
ENSG00000113141,0.22790512509782548,0.08644459890456041,0.3420320609300967,0.25273829204633436,0.8004704554891071,0.8275451914835917
ENSG00000113161,0.062196525879559005,0.5025555794475095,0.572095933019958,0.8784463416732198,0.37970154497419395,
ENSG00000113163,0.14412202604858404,0.6218413232239303,0.3650295654088474,1.7035368697531215,0.08846764427459773,
ENSG00000113194,0.05666782495804716,0.4881896421764436,0.5895707554817223,0.8280424997972585,0.407646431528944,
ENSG00000113205,0.0034928370190278907,0.4222224872879555,4.712524056170784,0.08959582640964538,0.9286084011117197,
ENSG00000113231,0.006899129651513044,0.4237544784839894,2.425240007879892,0.1747268217195663,0.8612942912837215,
ENSG00000113240,0.04116908474724141,0.33319932309289,0.8138789789680645,0.40939664459126457,0.682248601666186,
ENSG00000113248,0.002497583392199624,0.4192116708790815,4.420514822995836,0.0948332236549264,0.9244472971235085,
ENSG00000113249,0.005420067748973896,0.42917211786729853,2.96320244944454,0.14483388333718067,0.8848420292409319,
ENSG00000113262,0.005944355700770735,0.4341112265140165,3.112646473053659,0.13946692317040812,0.8890811919443962,
ENSG00000113263,0.05795423633463179,0.41134077026439236,0.6847973341610859,0.6006751921257217,0.5480563454132212,
ENSG00000113269,0.04331036661970938,0.47174881964937293,0.7880275233489198,0.5986451052427185,0.5494095708862974,
ENSG00000113272,0.16620634207654003,0.6664775971394175,0.30832139065538855,2.161632690235044,0.03064649961875643,0.056154185661127114
ENSG00000113273,0.028784673476453842,0.41179400134678035,1.212333891878221,0.3396704522619624,0.7341047157673866,
ENSG00000113282,0.31397046423593516,-0.3965914397927415,0.2555349415660951,-1.5520047370514358,0.12066109015614128,0.17671822162451525
ENSG00000113296,0.016867461077292704,0.41766232341111537,2.1307095322121175,0.19602030079505744,0.8445942764936492,
ENSG00000113300,0.02284350431118583,0.42540706792308347,1.10947652412811,0.38343043649111247,0.7014006395229468,
ENSG00000113303,0.08266212421900354,0.5651261025535254,0.6546612845291341,0.8632343410378894,0.3880086360725704,
ENSG00000113312,0.09362112623123094,0.3711634594413177,0.5122306550144642,0.7246021998250708,0.46869610898355507,
ENSG00000113318,0.06735745590731552,0.47506219589630366,0.6031956468813445,0.7875756371129016,0.43094496990372577,
ENSG00000113319,0.007334132922827235,0.4262411272482328,2.059508125708326,0.20696258583667193,0.8360390780296262,
ENSG00000113328,0.5417483181687193,0.507596459687775,0.20328202405071072,2.4970061276109194,0.01252467924271146,0.026073271815643874
ENSG00000113356,0.026987596708625883,0.4659421865135089,0.9777275930805499,0.47655624103381755,0.6336781498536999,
ENSG00000113360,0.06252407866756085,0.4250441895055127,0.7177621591055622,0.5921797131729272,0.5537302526693191,
ENSG00000113368,0.07798323439433076,0.4065869509796399,0.6949667726001286,0.5850451662004607,0.5585173474719868,
ENSG00000113369,0.07534632562794377,0.38242251395343657,0.625874568840706,0.6110210144211315,0.5411856683315429,
ENSG00000113384,0.419637305815492,0.6622038515820518,0.19694871468697792,3.3623161879199412,0.0007729156521097858,0.0022057904063593208
ENSG00000113387,0.2696855445791553,-0.19209035251752188,0.30119292922102814,-0.6377651461285063,0.5236265710592343,0.5813426674102008
ENSG00000113389,0.012007103030221577,0.430431746256719,2.963829467080074,0.14522824306783572,0.8845306675745035,
ENSG00000113391,0.03331009569749681,0.4026214273686102,0.9980879955948452,0.4033927160186452,0.6866593443858185,
ENSG00000113407,0.05918973191502437,0.39292899729849806,0.831164151068784,0.4727453617835122,0.6363948594038764,
ENSG00000113441,0.11454040634967563,0.3081321101089001,0.41302835323163445,0.7460313745969239,0.45564846250660673,
ENSG00000113448,0.0694919698946693,0.4626815863643887,0.5692280521498471,0.8128228828796189,0.4163196138596992,
ENSG00000113456,0.02499469605128764,0.4359386247462966,1.0750779048981798,0.40549491600572346,0.6851137547135312,
ENSG00000113460,0.05495427118026413,0.46328683432792356,0.6776117841541397,0.6837053976359676,0.49416121439319804,
ENSG00000113494,0.05031505875377943,0.5124192134273865,0.7731588286179069,0.6627606055322208,0.5074838877143919,
ENSG00000113504,0.04521618716307844,0.451476185834281,0.9987049866618306,0.4520616116510434,0.6512245977894626,
ENSG00000113522,0.01810765304933722,0.4224651094661056,1.881195454476069,0.2245726824721497,0.8223117183049234,
ENSG00000113532,0.02724855113877767,0.23655084206291502,1.0300477543318236,0.22965036433321673,0.8183634675367425,
ENSG00000113552,0.02839362768668364,0.4378229736521383,0.995145105781538,0.4399589277066219,0.6599668550102413,
ENSG00000113555,0.03776768263862395,0.45117195166592466,1.0808041344014676,0.41744099352078873,0.6763558757159227,
ENSG00000113558,0.155452215690604,0.5306130751952377,0.3793484907524131,1.3987483491572645,0.1618884599730558,0.22565945940725357
ENSG00000113569,0.029462312921681253,0.41211512206150513,1.1019903362261363,0.3739734446971921,0.7084240731262959,
ENSG00000113575,0.032547198968212974,0.34270378796988527,1.920673101141251,0.1784290037519935,0.8583860730618764,
ENSG00000113580,0.07384983959551404,0.20229074490482635,0.506147347009692,0.3996676977563072,0.689401287029843,
ENSG00000113583,0.022264577705151643,0.4002859117792109,1.1447449035782635,0.34967258690385106,0.7265844289314078,
ENSG00000113593,0.03889430832923268,0.4099650472528338,1.1361789881970608,0.3608278726430107,0.7182281251598956,
ENSG00000113594,0.04203698698655915,0.4242437548668685,1.0368626376750607,0.40916100113139675,0.682421512139872,
ENSG00000113595,0.006446345395706068,0.4057639019347791,2.2412901413835584,0.18104032781953847,0.8563359219662103,
ENSG00000113597,0.010464479455002272,0.4022292347691195,1.723619544052502,0.23336312016015726,0.8154794484738015,
ENSG00000113615,0.07115067008425621,0.10661498845301186,0.6693803629829939,0.15927415016762372,0.8734528859386835,
ENSG00000113621,0.06301018963270785,0.06442408248139322,0.6330622814267791,0.10176578888288197,0.9189425811465505,
ENSG00000113638,0.017046920286023743,0.45327662265783186,1.2432631392643307,0.36458623146025765,0.7154202941273267,
ENSG00000113643,0.03603294756550918,0.3879125262783505,1.0578131945277613,0.3667117486197797,0.7138340420743542,
ENSG00000113645,0.008803134500108903,0.4450109697688784,1.9338757616901225,0.23011352568996385,0.8180035549164297,
ENSG00000113648,0.15080361457145253,0.5031050943023115,0.4377409732239743,1.149321459668097,0.2504234524485046,0.32441219976283553
ENSG00000113649,0.10464221576534397,0.3973104787303097,0.45506633347954867,0.8730825585192744,0.38261807983585283,
ENSG00000113657,0.023219678583391884,0.4273928298862507,1.3140202068421087,0.32525590372264784,0.7449874016618695,
ENSG00000113658,0.06343823611966248,0.32979633904131683,0.654206317025788,0.5041167143427577,0.6141793621053516,
ENSG00000113712,0.14445927629232774,0.38486605950697406,0.3987103534355732,0.9652773152006041,0.3344059308315137,
ENSG00000113716,0.07426499623576936,0.4344772568927877,0.49461073670832334,0.8784226152959618,0.37971441591956856,
ENSG00000113719,0.09651780547320511,0.19477631631870046,0.4357948827603644,0.4469449367669707,0.654914817400714,
ENSG00000113721,0.04802087093356804,0.42346846397894267,0.9340049122440083,0.45338997517853713,0.6502679538146952,
ENSG00000113722,0.1654293557305045,0.6405975014750999,0.3429500041209615,1.867903466329032,0.06177552764961293,0.1011232989056372
ENSG00000113732,0.027465388715973572,0.3784087175981134,0.9647749942697925,0.39222483982860573,0.6948920920699451,
ENSG00000113734,0.006666362306844415,0.40552587088331227,2.43227755761308,0.16672680698549708,0.8675850118354559,
ENSG00000113742,0.0424417162323376,0.2124479323825946,0.7038898565952333,0.30181985205785006,0.7627893964485295,
ENSG00000113749,0.0019355107710273371,0.4230679204256334,4.413809577500946,0.09585096796703453,0.9236389370897212,
ENSG00000113758,0.09781372261910255,0.41464217787177715,0.518620967435737,0.7995090902744035,0.42399527781478596,
ENSG00000113761,0.015193957865914876,0.41603660361020656,1.3311954725063313,0.3125285596313714,0.7546388618004101,
ENSG00000113790,0.011965110053393617,0.428441840317199,2.141768726435723,0.20004113190605832,0.8414484125914117,
ENSG00000113805,0.010556422281990194,0.431424222146312,2.6923875655265372,0.16023852868371882,0.8726931800007048,
ENSG00000113810,0.05697384095240426,0.4035934878730316,0.796089564821023,0.506969951256386,0.612175902531487,
ENSG00000113811,0.09357005477198223,0.1733819003387797,0.5088122581645381,0.3407581039109164,0.7332856929636813,
ENSG00000113812,0.021873281747220807,0.42305199138848876,1.4546902064194378,0.29081930264024075,0.7711895217331082,
ENSG00000113838,0.019269795430627134,0.40746994939592196,1.4622324126593969,0.2786629169673832,0.7805035235617214,
ENSG00000113845,0.029269335593577233,0.41444136048226277,0.8791835561413698,0.4713934395010705,0.6373598000571123,
ENSG00000113851,0.12236470850058333,0.46166532363674145,0.4122948822112644,1.1197454626666432,0.262822245651783,
ENSG00000113889,0.002024627569099542,0.4224094640778924,4.712516548020024,0.08963564579001189,0.9285767571643213,
ENSG00000113916,0.0584732768578692,0.4108148315281513,0.7526250241144073,0.5458426419072971,0.585174108679184,
ENSG00000113924,0.004461563034651552,0.43160492095457026,3.2210218297998523,0.13399627315825716,0.8934055214479143,
ENSG00000113966,0.0045456674867394905,0.41023396067383067,3.3204339349693317,0.1235482978153636,0.9016729310876374,
ENSG00000113971,0.007702530909495744,0.41014801870339535,2.402905399141668,0.17068837535173156,0.8644688038127027,
ENSG00000114013,0.010951640144192445,0.4140114893896403,2.116579650675156,0.19560402050429668,0.8449201131652712,
ENSG00000114019,0.008967928567456505,0.4310968593068542,1.8430084982372645,0.2339093171405202,0.8150553798143252,
ENSG00000114021,0.11703163200849251,0.5747017991898116,0.4178172086450957,1.375486187018155,0.1689807651771491,
ENSG00000114023,0.08924954800966668,0.460127972765951,0.6396935978541657,0.7192943220151609,0.47195959363439033,
ENSG00000114026,0.07995635305836407,0.5682801406823951,0.4698084022145067,1.2095997815358948,0.2264325020274517,
ENSG00000114030,0.17097983023934907,0.5046363087655746,0.32324856151583126,1.561140152949636,0.11849068594246573,0.17414415097746358
ENSG00000114054,0.20567605057242747,0.6893591175685314,0.29482680215516777,2.3381833419802884,0.019377739269987815,0.03801642057712028
ENSG00000114062,0.20312751740982513,0.35619157652922084,0.29179381203299065,1.2206961280212114,0.22220109433695323,0.29320695357529
ENSG00000114098,0.026826131527719867,0.42974019746597397,1.0228742055679032,0.42013005619530774,0.6743904469446176,
ENSG00000114107,0.03569175676979275,0.40030944518706424,1.1132685092731833,0.35958031854185224,0.7191610039609724,
ENSG00000114113,0.16653656734307337,0.8448004332961812,0.6008634806244374,1.40597733185288,0.15973085606498372,0.22309428837155673
ENSG00000114115,0.0030026746140809656,0.42508787634013817,4.71252333358179,0.09020387725423672,0.9281252032869766,
ENSG00000114120,0.0531181287949774,0.4047147650561434,0.7644054907806914,0.5294503636320116,0.596493068656493,
ENSG00000114125,0.06833130729195165,0.5322315929290241,0.6192615666208945,0.8594616905312498,0.39008584701063986,
ENSG00000114126,0.08094743451749636,0.5272364606095528,0.5505842577162022,0.9575945066001431,0.33826727031384285,
ENSG00000114127,0.09619531954159416,0.2615696692636197,0.47729047054238294,0.5480303618179877,0.5836710553321365,
ENSG00000114166,0.03567918486088496,0.39998055505333646,1.246593722741909,0.32085879124561195,0.748317403883735,
ENSG00000114200,0.0009598056781313818,0.42146140610288074,4.712524248338745,0.08943432094836518,0.9287367485733437,
ENSG00000114209,0.052851157344219295,0.4074518132112321,0.7300164974398794,0.5581405552342162,0.5767484091485046,
ENSG00000114248,0.006337183041701569,0.43575999291378203,2.3894134918706316,0.18237111090078964,0.8552914957662741,
ENSG00000114251,0.005446405573649411,0.4238373910388014,4.44486366706641,0.09535441866961293,0.9240333196755279,
ENSG00000114268,0.006618237274132541,0.4361560734146686,2.676855867808389,0.162935957314639,0.870568859272713,
ENSG00000114279,0.004840094854965857,0.43135118449898213,2.835300247687597,0.15213598096031694,0.879079685798434,
ENSG00000114302,0.10267523480030707,0.4294940058736529,0.551387489182981,0.7789331718607836,0.43601908216433116,
ENSG00000114315,0.07511715287915224,0.5346606457372394,0.5996211719953528,0.8916640550867392,0.3725730254448204,
ENSG00000114316,0.09164181898400416,0.37153704231537155,0.4950582319794734,0.750491595362011,0.4529586838100096,
ENSG00000114331,0.07179893099505999,0.3973782082500739,0.6049322176987142,0.6568970813982794,0.5112470950103516,
ENSG00000114346,0.01907087357835698,0.43492843013795435,1.4795949558818626,0.2939510089629428,0.7687953394616779,
ENSG00000114353,0.02461584010472888,0.40660423713595556,1.0390825520461318,0.3913108119612654,0.6955675079796212,
ENSG00000114354,0.08678110128477544,0.31653057133935036,0.47044230701464057,0.6728361089545879,0.5010515627418543,
ENSG00000114374,0.07984470761988814,0.2953025941236315,0.7104254572397541,0.41567006237499293,0.677651450913761,
ENSG00000114378,0.044562605848036195,0.5003672085277714,0.731461849765183,0.6840646695222744,0.4939343304280057,
ENSG00000114383,0.029858576847346444,0.3988325055798719,0.9946407666652953,0.4009814587803661,0.6884337748474654,
ENSG00000114388,0.012201675309150653,0.37712410533782365,1.4114352623911264,0.2671919254014768,0.7893213928235412,
ENSG00000114391,0.17032500047068524,0.17699456458030924,0.3132488098129538,0.5650286897689913,0.5720542502489634,0.6233869551870505
ENSG00000114395,0.006884608987839041,0.4246124812345179,3.1556716731191923,0.13455534200578412,0.89296345232089,
ENSG00000114416,0.1335429325395874,0.5040161425196478,0.41443322212412753,1.2161576717628324,0.22392486464447348,
ENSG00000114423,0.2092529914051659,0.41948217001267585,0.3532271060333439,1.1875707238987419,0.23500257763219634,0.3072662344862381
ENSG00000114439,0.071825388350984,0.2871828457095288,0.6143165942701359,0.4674834578589371,0.6401540245367305,
ENSG00000114446,0.06144732851395502,0.4076053797420325,0.67919393198718,0.600131067940292,0.5484188888102361,
ENSG00000114450,0.05889364996063257,0.5299442796413998,0.6272182334919075,0.8449121076902448,0.398159913839768,
ENSG00000114455,0.05019095345406373,0.5487065180397374,0.6919213436529466,0.7930186329314292,0.42776696689666904,
ENSG00000114473,0.021754426772610348,0.43227188360642815,1.2781692630400172,0.3381961185471681,0.7352154006652729,
ENSG00000114480,0.05090430336818814,0.4173747024504909,0.7660905733608662,0.5448111711118615,0.5858833947415154,
ENSG00000114491,0.029447036155780572,0.4403446045230527,1.1629279149227936,0.3786516764044546,0.7049465423629657,
ENSG00000114503,0.10244730471858997,0.39050751217698987,0.5370108245411391,0.7271874128620548,0.46711115591364283,
ENSG00000114520,0.06081153928947993,0.36515727841902806,0.6766659832230253,0.5396418432026814,0.5894440541350273,
ENSG00000114529,0.02735387046086789,0.4061907281064279,1.1469866449835369,0.3541372777816939,0.723236006367177,
ENSG00000114541,0.056057725647817934,0.5055190446725071,0.7467577568330558,0.6769518495748553,0.49843650515251514,
ENSG00000114544,0.008356113368487354,0.4294034709613809,1.9090255271771737,0.22493333108873018,0.8220311391694095,
ENSG00000114547,0.0013313084628404448,0.4255842577484569,4.712523208339304,0.09030921205763845,0.9280414999030309,
ENSG00000114554,0.015698845433380824,0.4325555767634238,1.4427617132239914,0.2998108230893072,0.764321459253442,
ENSG00000114573,0.023741815182672783,0.39894675645648275,1.0186225752553593,0.391653165900501,0.6953144990757312,
ENSG00000114626,0.022309309784737996,0.3913411933270758,1.2013040642779176,0.32576364715980877,0.7446031850043235,
ENSG00000114631,0.03363425557031163,0.45214928602979604,0.817165843883408,0.5533139807717025,0.5800484292945076,
ENSG00000114638,0.01153516730566095,0.4468607259757073,1.7894259526753946,0.24972294903155945,0.8028016096039277,
ENSG00000114648,0.0088242113530173,0.4351389028505984,1.9026831237366608,0.22869751532563834,0.8191040260996493,
ENSG00000114650,0.02010281222715395,0.4472706279889971,1.3570212798642356,0.3295973575548828,0.7417042194999997,
ENSG00000114654,0.007072607112851264,0.43330655577807636,2.27085257126697,0.19081227960841288,0.8486726677136213,
ENSG00000114656,0.030183711540986466,0.49446274214225944,0.8029974671178447,0.6157712351410121,0.5380455146487804,
ENSG00000114670,0.00842870720696452,0.4237854702647836,2.2406430484555413,0.18913564592847387,0.8499865042390427,
ENSG00000114686,0.05299203090859309,0.3534751483411502,0.792839407226188,0.44583448441067186,0.6557168100632288,
ENSG00000114698,0.022633329509269218,0.45726406157963473,1.1916579458949321,0.3837209017527513,0.7011853190510602,
ENSG00000114735,0.054493721107497485,0.45236696762238965,0.8053967587166908,0.5616697146176569,0.5743410722416586,
ENSG00000114737,0.011814781550028151,0.4258755514172653,1.6035078479922449,0.2655899389270248,0.7905550349708367,
ENSG00000114738,0.03439003531526393,0.41111357871097254,0.7721729287368931,0.5324112817364174,0.5944411731434425,
ENSG00000114739,0.3450024151542428,0.9102755289759851,0.20183513592936098,4.509995372136627,6.482904000468633e-06,2.4813873932828216e-05
ENSG00000114742,0.05110696203624746,0.44385371780544003,0.6798919822985059,0.6528297573166063,0.5138660372582728,
ENSG00000114744,0.01115831854814843,0.4246042788387535,2.1126500587022927,0.20098183184183807,0.8407127802958299,
ENSG00000114745,0.24628101847955686,0.7060810672367431,0.2379501769330241,2.967348359801741,0.0030038041198993844,0.007392092052354493
ENSG00000114757,0.0061483595201347226,0.4319932174136233,2.628866850161347,0.16432677729079723,0.8694739029868884,
ENSG00000114767,0.0065299780695123035,0.40861970085265725,3.1756570712064467,0.1286724894062383,0.8976168046887876,
ENSG00000114770,0.03349279459872076,0.4691771073756006,0.8375867235815757,0.5601534672963399,0.5753747634462518,
ENSG00000114771,0.002636343071236549,0.4253371045607681,4.712523270799221,0.0902567648198866,0.9280831765441685,
ENSG00000114779,0.015597330902269066,0.4319636332366368,1.0653793625789207,0.4054552288219661,0.6851429215386822,
ENSG00000114784,0.054424038702360664,0.4391106378629743,0.8006131561019825,0.5484679267586756,0.5833706462327568,
ENSG00000114786,0.0011382113080670897,0.4198935986430932,4.712517181613735,0.08910176503575243,0.9290010346804137,
ENSG00000114790,0.11488635254613692,0.6124567256435582,0.39421450865758395,1.5536128483174125,0.12027679270360785,
ENSG00000114796,0.09409923536954135,0.3221843963433997,0.4943863497785945,0.6516854611533801,0.5146041035479516,
ENSG00000114805,0.014678492363923205,0.4482241646261472,1.8751388360439651,0.2390351882273308,0.8110782972383377,
ENSG00000114812,0.03428206109607561,0.49361630423375813,0.8016139062665967,0.6157781200836525,0.5380409699737636,
ENSG00000114841,0.01888887194993293,0.4295009932333786,1.1501386722434104,0.37343409416502155,0.7088253882971354,
ENSG00000114850,0.12166541992793972,-0.14811837003947104,0.4221574140346626,-0.3508605205434324,0.72569299091653,
ENSG00000114853,0.0032383376400764155,0.4229799036543224,4.048331809634364,0.10448251861364223,0.9167864404702873,
ENSG00000114857,0.1809052793600048,0.16304503298107964,0.33119857307819395,0.49228784854271,0.6225158691263806,0.6657636754500693
ENSG00000114859,0.04477879059148471,0.5138274726256616,0.7055984248983962,0.7282151638868115,0.46648188474975383,
ENSG00000114861,0.32249586004376807,0.7434921110442665,0.24327286640653165,3.056206481333688,0.002241568314160693,0.005772243680787425
ENSG00000114867,0.3874860918022544,0.08134856613930054,0.2246914626290467,0.3620456477850365,0.7173179189787011,0.7515268212250773
ENSG00000114902,0.13036021206859288,0.15077537399650026,0.3400507136901749,0.4433908470895722,0.6574830551462059,
ENSG00000114904,0.11336762255114996,0.331644912806576,0.41320631465288593,0.8026133702365472,0.4221982380276481,
ENSG00000114933,0.24778996697017924,0.7101744020930446,0.26179896509596357,2.7126707771084084,0.006674338012042665,0.015087008432366537
ENSG00000114942,0.22306804247964113,0.2986165138322134,0.3411196598559626,0.8754010658849269,0.38135572004000007,0.45388217469772013
ENSG00000114948,0.008899319963337135,0.4125373980527578,4.7125115862228375,0.0875408771956811,0.9302415948240661,
ENSG00000114956,0.04013272171111787,0.4579348301927409,1.0343093361778706,0.44274455830106674,0.6579505089758358,
ENSG00000114978,0.22074399046571933,0.25131757801938315,0.33357971829787714,0.7533958578229979,0.45121207116169637,0.5180219151224918
ENSG00000114982,0.04330985670938278,0.3931934581310412,0.8215761029847177,0.47858434136850136,0.6322343601681419,
ENSG00000114988,0.001574337791597339,0.4230563722116342,4.369913863973996,0.09681114671374944,0.9228763717207404,
ENSG00000114993,0.03938768708128279,0.482239095027781,0.7060758448256861,0.6829848359234477,0.4946164246548064,
ENSG00000114999,0.026799434998557865,0.4074968873510073,1.4932677585358571,0.2728893629569531,0.7849382634383111,
ENSG00000115009,0.005473985123890108,0.4252873686008416,2.5930306048765375,0.16401170422016323,0.8697219299483226,
ENSG00000115020,0.05482543890700411,0.41654698700326587,0.7758278788492212,0.5369064432450228,0.5913322401000087,
ENSG00000115041,0.002423530012962871,0.4215684775736766,4.712516759691216,0.08945718372390458,0.9287185795443355,
ENSG00000115042,0.006455310242457797,0.4199370277558828,1.9394234817860172,0.21652673162911398,0.8285771905170596,
ENSG00000115053,0.7751171533393475,-0.10367749512319847,0.18317222450869677,-0.5660110063154035,0.5713862985420772,0.6233869551870505
ENSG00000115073,0.03647150167968649,0.4040173013465753,0.8078325141048773,0.5001250807467791,0.6169870070182377,
ENSG00000115084,0.09153561467622877,0.45749808773597134,0.48857775866090813,0.9363874626423441,0.3490737307015247,
ENSG00000115085,0.032255163799325026,0.38909348256846016,0.9251634164319331,0.42056730265996944,0.6740710741156694,
ENSG00000115091,0.20551687311978584,0.28334803912383766,0.3406891183647516,0.831690898975168,0.40558343903573013,0.4757371929512541
ENSG00000115107,0.005732706772589434,0.4337785724312298,2.261533940412119,0.1918072352043421,0.8478932033231459,
